date,vehicle_id,model,region,repair_type,issue_category,technician_level,service_cycle_time_hrs,mtbf_hours,fleet_uptime_pct,resolution_rate,parts_cost,labor_cost,total_cost
2026-04-14,RBT0047,Model 3,Phoenix AZ,Robotaxi Repair,Camera Calibration,Senior,1.11,441.48,91.72,0.857,1236.41,128.44,1364.8500000000001
2026-04-14,RBT0045,Model 3,Phoenix AZ,Robotaxi Repair,Brake System,Senior,3.49,334.43,81.24,0.933,1034.76,270.89,1305.65
2026-04-14,RBT0112,Cybercab,Phoenix AZ,Tesla Fleet,Brake System,Mid,2.25,459.11,85.94,0.89,181.68,189.85,371.53
2026-04-14,RBT0003,Cybercab,Phoenix AZ,B2B Customer,Brake System,Junior,2.57,446.87,85.09,0.933,1515.6,305.36,1820.96
2026-04-14,RBT0023,Model Y,Las Vegas NV,Robotaxi Repair,Brake System,Mid,1.37,132.71,89.82,0.865,1801.6,134.54,1936.1399999999999
2026-04-14,RBT0135,Model Y,Austin TX,Emergency Repair,Software Update,Mid,4.96,338.54,75.0,0.869,1893.69,539.36,2433.05
2026-04-14,RBT0197,Model 3,San Francisco CA,Tesla Fleet,Camera Calibration,Senior,1.37,252.76,89.19,0.911,774.13,202.95,977.0799999999999
2026-04-14,RBT0022,Cybercab,Austin TX,Robotaxi Repair,Battery Issue,Junior,4.3,253.56,78.55,0.953,255.17,586.87,842.04
2026-04-14,RBT0179,Cybercab,San Francisco CA,Tesla Fleet,Tire Replacement,Senior,4.44,147.73,76.99,0.857,1099.84,606.96,1706.8
2026-04-14,RBT0080,Model 3,Miami FL,Scheduled Maintenance,Sensor Failure,Junior,1.92,130.36,86.7,0.891,887.23,266.48,1153.71
2026-04-14,RBT0160,Cybercab,Miami FL,Scheduled Maintenance,Brake System,Mid,1.78,254.88,86.88,0.861,665.18,168.05,833.23
2026-04-14,RBT0140,Model Y,Miami FL,Scheduled Maintenance,Battery Issue,Junior,1.4,117.47,87.18,0.865,160.61,162.03,322.64
2026-04-14,RBT0013,Cybercab,San Francisco CA,Robotaxi Repair,Software Update,Mid,3.16,450.25,80.3,0.885,329.45,441.98,771.4300000000001
2026-04-14,RBT0113,Model Y,Austin TX,Emergency Repair,Software Update,Junior,3.54,243.87,81.31,0.851,1386.45,272.22,1658.67
2026-04-14,RBT0040,Cybercab,Las Vegas NV,Scheduled Maintenance,Battery Issue,Mid,1.56,405.39,89.7,0.866,831.07,126.58,957.6500000000001
2026-04-14,RBT0116,Model Y,Phoenix AZ,Robotaxi Repair,Brake System,Mid,2.04,306.63,86.88,0.889,1578.95,197.49,1776.44
2026-04-14,RBT0130,Model Y,San Francisco CA,Scheduled Maintenance,Tire Replacement,Junior,1.15,185.87,88.7,0.874,959.16,158.88,1118.04
2026-04-14,RBT0033,Model 3,Austin TX,Scheduled Maintenance,Software Update,Mid,0.66,141.62,93.38,0.961,1895.68,57.62,1953.3
2026-04-14,RBT0106,Model Y,Phoenix AZ,Scheduled Maintenance,Sensor Failure,Senior,1.77,388.93,86.82,0.961,743.62,177.1,920.72
2026-04-14,RBT0027,Cybercab,San Francisco CA,B2B Customer,Sensor Failure,Senior,3.12,156.68,82.16,0.963,1811.29,438.64,2249.93
2026-04-14,RBT0029,Model 3,Miami FL,Emergency Repair,Camera Calibration,Junior,7.1,370.75,75.0,0.888,420.88,855.32,1276.2
2026-04-14,RBT0032,Cybercab,San Francisco CA,Robotaxi Repair,Camera Calibration,Junior,1.7,469.64,88.12,0.907,1580.55,166.7,1747.25
2026-04-14,RBT0066,Model 3,San Francisco CA,Tesla Fleet,Software Update,Senior,3.86,344.98,79.6,0.912,502.1,513.33,1015.4300000000001
2026-04-14,RBT0085,Model Y,San Francisco CA,Robotaxi Repair,Camera Calibration,Junior,3.05,153.53,81.19,0.953,1225.56,329.86,1555.42
2026-04-14,RBT0092,Cybercab,Las Vegas NV,B2B Customer,Sensor Failure,Senior,3.86,498.16,77.63,0.93,75.41,372.28,447.68999999999994
2026-04-14,RBT0073,Model Y,Las Vegas NV,Emergency Repair,Software Update,Senior,4.92,157.47,75.0,0.969,626.04,636.74,1262.78
2026-04-14,RBT0044,Model 3,Miami FL,Robotaxi Repair,Battery Issue,Junior,4.16,259.9,76.31,0.956,881.67,437.6,1319.27
2026-04-14,RBT0005,Model 3,Austin TX,Robotaxi Repair,Electrical Issue,Senior,4.73,232.36,75.0,0.903,1789.71,664.07,2453.78
2026-04-14,RBT0143,Model Y,Austin TX,Emergency Repair,Camera Calibration,Mid,5.01,126.4,75.0,0.953,1702.69,511.45,2214.14
2026-04-14,RBT0006,Cybercab,Phoenix AZ,B2B Customer,Electrical Issue,Senior,1.87,144.72,86.19,0.939,130.94,233.19,364.13
2026-04-14,RBT0030,Cybercab,Miami FL,Tesla Fleet,Tire Replacement,Mid,1.07,185.3,90.83,0.906,1077.66,153.04,1230.7
2026-04-14,RBT0163,Cybercab,San Francisco CA,Tesla Fleet,Brake System,Mid,3.41,240.91,79.27,0.886,1233.96,355.9,1589.8600000000001
2026-04-14,RBT0144,Cybercab,San Francisco CA,Robotaxi Repair,Software Update,Senior,3.84,223.75,80.93,0.876,1133.99,545.61,1679.6
2026-04-14,RBT0062,Model Y,San Francisco CA,Robotaxi Repair,Battery Issue,Senior,4.74,128.89,75.0,0.975,1605.92,392.8,1998.72
2026-04-14,RBT0031,Model Y,Las Vegas NV,Robotaxi Repair,Electrical Issue,Mid,3.82,435.84,79.14,0.982,197.62,304.44,502.06
2026-04-14,RBT0040,Cybercab,Las Vegas NV,B2B Customer,Software Update,Mid,4.24,386.82,77.77,0.871,1983.98,554.22,2538.2
2026-04-14,RBT0127,Model 3,Las Vegas NV,Tesla Fleet,Battery Issue,Junior,3.03,327.97,82.35,0.923,643.42,339.14,982.56
2026-04-14,RBT0153,Model 3,Austin TX,Tesla Fleet,Software Update,Mid,1.09,312.11,89.67,0.924,309.11,149.47,458.58000000000004
2026-04-14,RBT0031,Model Y,Las Vegas NV,Emergency Repair,Battery Issue,Senior,2.36,436.44,83.4,0.921,922.11,330.13,1252.24
2026-04-14,RBT0042,Cybercab,Miami FL,Tesla Fleet,Sensor Failure,Junior,4.11,407.6,78.88,0.918,1820.2,504.52,2324.7200000000003
2026-04-14,RBT0044,Model 3,Miami FL,Scheduled Maintenance,Tire Replacement,Junior,1.48,239.7,88.65,0.88,808.65,140.73,949.38
2026-04-14,RBT0011,Model 3,San Francisco CA,Tesla Fleet,Brake System,Mid,1.34,310.25,90.74,0.966,1482.44,115.4,1597.8400000000001
2026-04-14,RBT0058,Model 3,Las Vegas NV,Tesla Fleet,Brake System,Mid,3.84,393.65,79.05,0.958,1601.12,332.58,1933.6999999999998
2026-04-14,RBT0129,Cybercab,Las Vegas NV,Tesla Fleet,Tire Replacement,Junior,2.67,397.83,82.19,0.924,1406.0,336.19,1742.19
2026-04-14,RBT0049,Model Y,Miami FL,Scheduled Maintenance,Brake System,Junior,0.59,359.47,91.58,0.978,107.49,66.08,173.57
2026-04-14,RBT0150,Model Y,Austin TX,Tesla Fleet,Electrical Issue,Junior,3.38,260.26,82.5,0.858,1659.15,402.82,2061.9700000000003
2026-04-14,RBT0028,Model Y,Austin TX,Tesla Fleet,Brake System,Senior,3.04,416.09,83.72,0.896,1220.99,438.38,1659.37
2026-04-14,RBT0175,Cybercab,Phoenix AZ,B2B Customer,Brake System,Senior,2.0,272.29,86.9,0.917,795.73,188.88,984.61
2026-04-14,RBT0198,Model 3,Phoenix AZ,B2B Customer,Software Update,Mid,4.76,378.84,75.0,0.898,1777.6,517.78,2295.38
2026-04-14,RBT0124,Model Y,Phoenix AZ,Robotaxi Repair,Electrical Issue,Junior,3.13,231.27,81.64,0.9,1635.44,415.44,2050.88
2026-04-14,RBT0169,Model Y,San Francisco CA,Tesla Fleet,Software Update,Senior,1.89,290.71,87.04,0.904,935.84,249.85,1185.69
2026-04-14,RBT0179,Cybercab,San Francisco CA,Tesla Fleet,Tire Replacement,Mid,1.06,143.16,90.94,0.986,1524.17,155.98,1680.15
2026-04-14,RBT0115,Model 3,Austin TX,B2B Customer,Camera Calibration,Mid,2.44,318.32,83.76,0.942,1275.34,214.46,1489.8
2026-04-15,RBT0122,Cybercab,Phoenix AZ,Emergency Repair,Battery Issue,Mid,2.2,194.28,84.87,0.971,748.2,309.84,1058.04
2026-04-15,RBT0071,Model 3,San Francisco CA,B2B Customer,Camera Calibration,Senior,4.91,420.32,76.39,0.86,1146.28,609.94,1756.22
2026-04-15,RBT0019,Cybercab,Las Vegas NV,Scheduled Maintenance,Electrical Issue,Senior,1.81,294.58,87.24,0.888,517.99,209.16,727.15
2026-04-15,RBT0085,Model Y,San Francisco CA,B2B Customer,Electrical Issue,Senior,2.8,170.05,82.73,0.947,505.02,347.17,852.19
2026-04-15,RBT0051,Cybercab,Austin TX,Tesla Fleet,Software Update,Junior,1.53,295.32,89.4,0.915,1447.77,177.27,1625.04
2026-04-15,RBT0122,Cybercab,Phoenix AZ,Tesla Fleet,Battery Issue,Junior,4.21,186.43,77.91,0.989,556.09,596.37,1152.46
2026-04-15,RBT0087,Model 3,Phoenix AZ,Robotaxi Repair,Battery Issue,Senior,2.7,181.01,84.57,0.975,1259.19,396.04,1655.23
2026-04-15,RBT0120,Model 3,Miami FL,Emergency Repair,Sensor Failure,Senior,6.27,312.02,75.0,0.968,1879.29,552.39,2431.68
2026-04-15,RBT0125,Cybercab,Austin TX,B2B Customer,Battery Issue,Mid,4.22,260.14,76.82,0.927,427.38,564.13,991.51
2026-04-15,RBT0170,Model Y,Phoenix AZ,Emergency Repair,Sensor Failure,Mid,7.34,468.9,75.0,0.872,1494.08,666.59,2160.67
2026-04-15,RBT0076,Cybercab,Miami FL,Scheduled Maintenance,Electrical Issue,Junior,0.85,117.1,91.43,0.859,89.1,104.76,193.86
2026-04-15,RBT0128,Cybercab,San Francisco CA,B2B Customer,Sensor Failure,Senior,3.76,276.69,79.02,0.971,1450.74,401.98,1852.72
2026-04-15,RBT0173,Model 3,Austin TX,Tesla Fleet,Tire Replacement,Senior,3.64,184.69,80.0,0.951,1303.95,391.25,1695.2
2026-04-15,RBT0005,Model 3,Austin TX,Scheduled Maintenance,Software Update,Senior,0.61,221.54,91.69,0.93,1276.88,54.4,1331.2800000000002
2026-04-15,RBT0144,Cybercab,San Francisco CA,Tesla Fleet,Brake System,Mid,3.61,227.59,80.17,0.912,1974.46,394.06,2368.52
2026-04-15,RBT0013,Cybercab,San Francisco CA,Scheduled Maintenance,Electrical Issue,Mid,0.64,426.71,93.0,0.9,1238.88,63.83,1302.71
2026-04-15,RBT0022,Cybercab,Austin TX,Emergency Repair,Battery Issue,Senior,3.04,278.26,84.34,0.934,157.56,454.73,612.29
2026-04-15,RBT0185,Model Y,Phoenix AZ,Emergency Repair,Software Update,Mid,6.55,296.91,75.0,0.885,575.3,980.47,1555.77
2026-04-15,RBT0187,Model 3,Miami FL,Scheduled Maintenance,Electrical Issue,Junior,1.95,173.83,86.15,0.989,1722.11,284.42,2006.53
2026-04-15,RBT0096,Model Y,Miami FL,Emergency Repair,Sensor Failure,Senior,4.0,129.78,79.46,0.986,929.35,307.76,1237.1100000000001
2026-04-15,RBT0174,Model 3,Austin TX,Scheduled Maintenance,Brake System,Senior,1.14,258.7,89.03,0.972,458.59,153.49,612.0799999999999
2026-04-15,RBT0125,Cybercab,Austin TX,Scheduled Maintenance,Electrical Issue,Mid,0.97,278.14,89.73,0.975,364.64,96.11,460.75
2026-04-15,RBT0040,Cybercab,Las Vegas NV,Robotaxi Repair,Electrical Issue,Junior,4.84,393.79,75.59,0.953,1462.65,426.82,1889.47
2026-04-15,RBT0089,Model 3,Miami FL,Robotaxi Repair,Sensor Failure,Junior,1.64,445.92,88.95,0.913,1550.07,196.52,1746.59
2026-04-15,RBT0053,Model Y,Phoenix AZ,Tesla Fleet,Camera Calibration,Senior,3.67,374.33,79.97,0.969,925.56,287.21,1212.77
2026-04-15,RBT0025,Model Y,San Francisco CA,Robotaxi Repair,Tire Replacement,Mid,1.01,457.14,91.43,0.868,1126.12,89.66,1215.78
2026-04-15,RBT0031,Model Y,Las Vegas NV,Robotaxi Repair,Battery Issue,Junior,2.32,422.84,86.56,0.971,1581.92,326.07,1907.99
2026-04-15,RBT0125,Cybercab,Austin TX,Emergency Repair,Camera Calibration,Senior,6.12,295.33,75.0,0.92,508.78,749.26,1258.04
2026-04-15,RBT0045,Model 3,Phoenix AZ,Tesla Fleet,Tire Replacement,Mid,3.88,355.91,78.88,0.866,1340.31,561.51,1901.82
2026-04-15,RBT0085,Model Y,San Francisco CA,B2B Customer,Electrical Issue,Junior,4.14,170.38,78.81,0.929,1285.83,427.14,1712.9699999999998
2026-04-15,RBT0007,Cybercab,Miami FL,Robotaxi Repair,Battery Issue,Junior,4.47,383.22,75.0,0.935,323.27,360.87,684.14
2026-04-15,RBT0200,Cybercab,Las Vegas NV,Emergency Repair,Electrical Issue,Junior,3.6,202.51,78.86,0.957,1279.86,283.39,1563.25
2026-04-15,RBT0132,Model 3,Las Vegas NV,Emergency Repair,Tire Replacement,Mid,5.25,374.78,75.0,0.953,1030.15,446.58,1476.73
2026-04-15,RBT0033,Model 3,Austin TX,Robotaxi Repair,Sensor Failure,Junior,4.72,136.62,75.0,0.933,1035.3,562.48,1597.78
2026-04-15,RBT0022,Cybercab,Austin TX,Emergency Repair,Electrical Issue,Junior,2.63,275.55,85.17,0.983,1371.25,269.66,1640.91
2026-04-15,RBT0052,Cybercab,Las Vegas NV,Tesla Fleet,Battery Issue,Mid,4.94,211.15,75.0,0.955,1460.06,732.06,2192.12
2026-04-15,RBT0159,Model Y,San Francisco CA,Emergency Repair,Sensor Failure,Junior,2.23,229.1,87.13,0.851,1946.22,281.18,2227.4
2026-04-15,RBT0050,Cybercab,Miami FL,Tesla Fleet,Electrical Issue,Mid,3.08,371.17,82.96,0.878,1649.21,439.99,2089.2
2026-04-15,RBT0077,Model Y,Phoenix AZ,B2B Customer,Software Update,Mid,1.0,190.31,89.87,0.876,1483.97,83.4,1567.3700000000001
2026-04-15,RBT0164,Model 3,Miami FL,Tesla Fleet,Battery Issue,Senior,2.33,489.25,85.92,0.937,1176.95,307.24,1484.19
2026-04-15,RBT0161,Model 3,Las Vegas NV,Scheduled Maintenance,Camera Calibration,Senior,1.95,247.85,88.23,0.989,1262.03,242.86,1504.8899999999999
2026-04-15,RBT0078,Model Y,Miami FL,Emergency Repair,Electrical Issue,Junior,3.41,403.71,80.75,0.908,1910.81,401.23,2312.04
2026-04-15,RBT0074,Cybercab,Miami FL,Robotaxi Repair,Electrical Issue,Mid,4.91,412.11,75.07,0.96,98.86,578.52,677.38
2026-04-15,RBT0191,Model 3,San Francisco CA,Robotaxi Repair,Sensor Failure,Mid,4.3,304.54,78.12,0.898,1965.19,535.63,2500.82
2026-04-15,RBT0155,Model Y,San Francisco CA,Scheduled Maintenance,Sensor Failure,Senior,1.08,208.41,89.71,0.938,1966.94,133.76,2100.7
2026-04-15,RBT0129,Cybercab,Las Vegas NV,Emergency Repair,Brake System,Junior,2.76,376.12,83.85,0.855,277.25,247.36,524.61
2026-04-15,RBT0126,Model 3,Las Vegas NV,B2B Customer,Electrical Issue,Senior,4.94,167.64,75.0,0.875,1553.6,727.8,2281.3999999999996
2026-04-15,RBT0176,Cybercab,Las Vegas NV,B2B Customer,Battery Issue,Senior,4.95,414.42,75.32,0.929,1934.15,676.36,2610.51
2026-04-15,RBT0133,Model Y,Miami FL,Emergency Repair,Sensor Failure,Mid,7.97,259.82,75.0,0.889,1772.77,794.89,2567.66
2026-04-15,RBT0151,Model 3,Las Vegas NV,Tesla Fleet,Sensor Failure,Senior,2.62,365.29,82.74,0.89,1694.62,371.56,2066.18
2026-04-15,RBT0034,Model Y,Miami FL,Scheduled Maintenance,Electrical Issue,Senior,1.93,291.57,85.28,0.94,449.46,173.57,623.03
2026-04-15,RBT0076,Cybercab,Miami FL,Robotaxi Repair,Tire Replacement,Junior,1.94,121.76,87.24,0.947,1637.93,203.52,1841.45
2026-04-15,RBT0094,Model 3,Austin TX,Scheduled Maintenance,Tire Replacement,Junior,1.44,443.12,88.45,0.86,1039.35,197.45,1236.8
2026-04-15,RBT0110,Model 3,Las Vegas NV,Emergency Repair,Electrical Issue,Mid,5.18,164.65,75.0,0.989,1231.91,444.93,1676.8400000000001
2026-04-15,RBT0170,Model Y,Phoenix AZ,Robotaxi Repair,Sensor Failure,Senior,3.71,485.24,81.5,0.896,1827.71,428.18,2255.89
2026-04-15,RBT0068,Cybercab,Phoenix AZ,Tesla Fleet,Brake System,Senior,4.16,168.35,78.93,0.926,423.87,319.63,743.5
2026-04-15,RBT0184,Cybercab,Las Vegas NV,Scheduled Maintenance,Brake System,Junior,1.63,270.14,87.69,0.927,1132.19,191.23,1323.42
2026-04-15,RBT0095,Model 3,Miami FL,Tesla Fleet,Camera Calibration,Mid,1.82,338.46,86.42,0.914,1124.87,246.35,1371.2199999999998
2026-04-15,RBT0074,Cybercab,Miami FL,Tesla Fleet,Sensor Failure,Senior,3.37,427.65,79.43,0.888,672.87,440.71,1113.58
2026-04-15,RBT0108,Cybercab,San Francisco CA,Emergency Repair,Sensor Failure,Junior,6.26,380.38,75.0,0.973,54.59,924.51,979.1
2026-04-15,RBT0154,Cybercab,Austin TX,Emergency Repair,Electrical Issue,Mid,3.83,466.29,79.95,0.958,1495.0,482.72,1977.72
2026-04-15,RBT0023,Model Y,Las Vegas NV,Tesla Fleet,Camera Calibration,Junior,1.03,157.01,89.83,0.896,670.74,146.05,816.79
2026-04-15,RBT0186,Cybercab,San Francisco CA,Emergency Repair,Brake System,Junior,3.94,270.45,76.9,0.888,1876.7,491.36,2368.06
2026-04-15,RBT0002,Model Y,Austin TX,Emergency Repair,Camera Calibration,Mid,2.37,444.46,83.37,0.877,301.95,236.75,538.7
2026-04-15,RBT0064,Cybercab,Las Vegas NV,Emergency Repair,Battery Issue,Junior,4.98,369.25,75.0,0.974,650.41,735.25,1385.6599999999999
2026-04-15,RBT0023,Model Y,Las Vegas NV,B2B Customer,Battery Issue,Senior,1.15,144.25,89.57,0.956,1866.27,121.85,1988.12
2026-04-15,RBT0084,Model Y,Austin TX,Robotaxi Repair,Software Update,Junior,2.55,383.52,86.35,0.929,1056.72,366.89,1423.6100000000001
2026-04-15,RBT0057,Model 3,Las Vegas NV,Robotaxi Repair,Sensor Failure,Junior,1.26,244.38,88.64,0.947,289.0,137.16,426.15999999999997
2026-04-15,RBT0138,Model 3,Phoenix AZ,Scheduled Maintenance,Battery Issue,Mid,1.44,367.61,88.87,0.884,481.73,186.32,668.05
2026-04-15,RBT0092,Cybercab,Las Vegas NV,B2B Customer,Brake System,Senior,2.23,483.74,84.94,0.905,381.24,301.34,682.5799999999999
2026-04-15,RBT0050,Cybercab,Miami FL,Robotaxi Repair,Tire Replacement,Mid,2.06,392.11,84.66,0.987,1049.26,307.66,1356.92
2026-04-15,RBT0181,Cybercab,Las Vegas NV,Emergency Repair,Electrical Issue,Senior,2.08,213.2,85.8,0.936,1811.93,270.0,2081.9300000000003
2026-04-15,RBT0197,Model 3,San Francisco CA,Tesla Fleet,Software Update,Senior,3.56,265.44,79.07,0.871,1907.62,398.8,2306.42
2026-04-15,RBT0115,Model 3,Austin TX,Robotaxi Repair,Sensor Failure,Senior,3.01,311.4,81.61,0.979,1909.18,413.41,2322.59
2026-04-15,RBT0069,Cybercab,Phoenix AZ,Tesla Fleet,Camera Calibration,Junior,4.67,388.53,76.53,0.977,1166.51,611.54,1778.05
2026-04-15,RBT0050,Cybercab,Miami FL,Robotaxi Repair,Battery Issue,Mid,2.34,390.07,85.6,0.951,1590.61,205.29,1795.8999999999999
2026-04-15,RBT0101,Model Y,Austin TX,Scheduled Maintenance,Battery Issue,Junior,1.44,197.62,87.38,0.878,1125.8,123.32,1249.12
2026-04-15,RBT0172,Model 3,Phoenix AZ,Emergency Repair,Brake System,Senior,6.02,486.66,75.0,0.873,1787.69,730.17,2517.86
2026-04-15,RBT0090,Model Y,Phoenix AZ,Scheduled Maintenance,Software Update,Mid,0.97,292.25,91.54,0.951,333.94,95.63,429.57
2026-04-15,RBT0060,Model Y,San Francisco CA,Tesla Fleet,Electrical Issue,Mid,3.06,428.45,84.19,0.865,757.65,404.76,1162.4099999999999
2026-04-15,RBT0076,Cybercab,Miami FL,Scheduled Maintenance,Software Update,Senior,1.06,98.42,88.83,0.869,1707.22,96.9,1804.1200000000001
2026-04-15,RBT0142,Model 3,Austin TX,Robotaxi Repair,Sensor Failure,Junior,1.84,435.27,86.53,0.893,213.12,172.62,385.74
2026-04-15,RBT0109,Model 3,Austin TX,Scheduled Maintenance,Camera Calibration,Senior,1.81,465.11,88.84,0.897,1821.27,154.7,1975.97
2026-04-15,RBT0158,Model Y,San Francisco CA,B2B Customer,Brake System,Mid,1.09,322.42,90.15,0.954,1148.56,114.84,1263.3999999999999
2026-04-15,RBT0165,Model Y,Miami FL,Scheduled Maintenance,Camera Calibration,Senior,1.6,452.73,88.12,0.876,835.55,191.48,1027.03
2026-04-15,RBT0032,Cybercab,San Francisco CA,Tesla Fleet,Sensor Failure,Junior,1.85,448.62,87.1,0.911,615.42,224.74,840.16
2026-04-16,RBT0050,Cybercab,Miami FL,B2B Customer,Tire Replacement,Mid,3.83,375.6,79.32,0.921,1893.86,414.06,2307.92
2026-04-16,RBT0192,Model 3,San Francisco CA,Robotaxi Repair,Camera Calibration,Mid,3.0,385.91,84.31,0.9,408.83,234.95,643.78
2026-04-16,RBT0130,Model Y,San Francisco CA,Robotaxi Repair,Software Update,Mid,4.26,198.92,78.19,0.87,1914.63,437.32,2351.9500000000003
2026-04-16,RBT0169,Model Y,San Francisco CA,Emergency Repair,Tire Replacement,Junior,3.41,292.71,79.33,0.957,217.14,333.91,551.05
2026-04-16,RBT0132,Model 3,Las Vegas NV,B2B Customer,Sensor Failure,Mid,4.58,406.0,75.64,0.907,1732.04,645.67,2377.71
2026-04-16,RBT0187,Model 3,Miami FL,Scheduled Maintenance,Battery Issue,Senior,0.96,195.11,91.32,0.856,273.23,115.59,388.82000000000005
2026-04-16,RBT0022,Cybercab,Austin TX,Emergency Repair,Electrical Issue,Senior,5.48,275.9,75.0,0.866,1013.47,782.01,1795.48
2026-04-16,RBT0163,Cybercab,San Francisco CA,B2B Customer,Software Update,Senior,1.24,247.89,88.3,0.941,1874.77,140.98,2015.75
2026-04-16,RBT0059,Cybercab,Austin TX,Robotaxi Repair,Software Update,Mid,2.21,360.41,87.29,0.951,639.56,297.27,936.8299999999999
2026-04-16,RBT0079,Model 3,Miami FL,Emergency Repair,Tire Replacement,Mid,6.27,413.63,75.0,0.912,1634.27,687.09,2321.36
2026-04-16,RBT0158,Model Y,San Francisco CA,Emergency Repair,Brake System,Mid,7.19,316.77,75.0,0.94,946.07,574.23,1520.3000000000002
2026-04-16,RBT0113,Model Y,Austin TX,Scheduled Maintenance,Camera Calibration,Mid,1.45,251.16,87.21,0.953,1659.33,192.67,1852.0
2026-04-16,RBT0134,Model Y,San Francisco CA,Emergency Repair,Battery Issue,Junior,3.66,253.49,79.53,0.966,841.73,391.61,1233.3400000000001
2026-04-16,RBT0126,Model 3,Las Vegas NV,Robotaxi Repair,Battery Issue,Mid,3.15,151.89,83.85,0.914,283.08,360.61,643.69
2026-04-16,RBT0040,Cybercab,Las Vegas NV,Scheduled Maintenance,Sensor Failure,Senior,0.75,403.59,91.62,0.881,1656.08,82.68,1738.76
2026-04-16,RBT0189,Cybercab,Miami FL,Emergency Repair,Brake System,Mid,7.83,341.63,75.0,0.868,1797.16,993.95,2791.11
2026-04-16,RBT0015,Cybercab,Miami FL,B2B Customer,Tire Replacement,Senior,3.56,209.62,81.48,0.977,253.88,377.95,631.8299999999999
2026-04-16,RBT0078,Model Y,Miami FL,Tesla Fleet,Electrical Issue,Mid,1.48,400.54,88.16,0.938,1755.24,150.43,1905.67
2026-04-16,RBT0196,Model 3,San Francisco CA,Scheduled Maintenance,Camera Calibration,Mid,1.46,193.2,88.78,0.96,169.0,206.64,375.64
2026-04-16,RBT0057,Model 3,Las Vegas NV,Robotaxi Repair,Electrical Issue,Mid,3.52,230.93,82.19,0.854,88.43,392.43,480.86
2026-04-16,RBT0050,Cybercab,Miami FL,Robotaxi Repair,Electrical Issue,Mid,1.42,386.83,90.94,0.932,261.46,125.8,387.26
2026-04-16,RBT0046,Model 3,Phoenix AZ,Emergency Repair,Battery Issue,Mid,4.69,189.09,75.0,0.901,1586.83,673.18,2260.0099999999998
2026-04-16,RBT0047,Model 3,Phoenix AZ,B2B Customer,Battery Issue,Junior,2.99,451.55,82.66,0.91,354.23,370.31,724.54
2026-04-16,RBT0013,Cybercab,San Francisco CA,Tesla Fleet,Software Update,Senior,2.08,433.51,84.96,0.954,1575.11,159.59,1734.6999999999998
2026-04-16,RBT0128,Cybercab,San Francisco CA,B2B Customer,Sensor Failure,Mid,1.29,288.74,91.24,0.907,942.34,133.27,1075.6100000000001
2026-04-16,RBT0196,Model 3,San Francisco CA,B2B Customer,Tire Replacement,Junior,4.82,227.05,75.0,0.889,949.59,378.2,1327.79
2026-04-16,RBT0137,Model 3,Las Vegas NV,Scheduled Maintenance,Brake System,Junior,1.16,390.96,88.39,0.883,363.55,97.09,460.64
2026-04-16,RBT0161,Model 3,Las Vegas NV,Emergency Repair,Battery Issue,Mid,6.32,263.6,75.0,0.875,780.24,474.81,1255.05
2026-04-16,RBT0181,Cybercab,Las Vegas NV,Tesla Fleet,Sensor Failure,Mid,4.57,199.53,76.45,0.944,1547.71,458.28,2005.99
2026-04-16,RBT0028,Model Y,Austin TX,Emergency Repair,Camera Calibration,Mid,3.64,422.05,78.72,0.885,1818.59,292.32,2110.91
2026-04-16,RBT0162,Model 3,San Francisco CA,Robotaxi Repair,Electrical Issue,Junior,4.18,163.1,75.72,0.93,1008.77,547.48,1556.25
2026-04-16,RBT0050,Cybercab,Miami FL,Tesla Fleet,Sensor Failure,Mid,1.58,405.82,86.82,0.901,1408.23,216.22,1624.45
2026-04-16,RBT0171,Cybercab,Miami FL,Tesla Fleet,Sensor Failure,Senior,2.51,319.61,83.28,0.931,103.55,286.16,389.71000000000004
2026-04-16,RBT0006,Cybercab,Phoenix AZ,Tesla Fleet,Software Update,Junior,4.8,139.15,75.0,0.976,400.02,537.99,938.01
2026-04-16,RBT0093,Cybercab,Miami FL,Robotaxi Repair,Battery Issue,Junior,1.31,163.39,91.25,0.914,373.64,153.95,527.5899999999999
2026-04-16,RBT0096,Model Y,Miami FL,Tesla Fleet,Camera Calibration,Senior,4.48,148.5,76.59,0.953,998.94,434.61,1433.5500000000002
2026-04-16,RBT0101,Model Y,Austin TX,Emergency Repair,Tire Replacement,Mid,2.2,211.45,85.41,0.974,1300.24,274.9,1575.1399999999999
2026-04-16,RBT0163,Cybercab,San Francisco CA,Emergency Repair,Brake System,Junior,7.43,270.52,75.0,0.867,174.29,672.69,846.98
2026-04-16,RBT0016,Model 3,Phoenix AZ,Tesla Fleet,Software Update,Senior,4.74,142.02,75.0,0.881,1851.47,413.68,2265.15
2026-04-16,RBT0037,Cybercab,Phoenix AZ,B2B Customer,Brake System,Mid,2.34,346.79,86.43,0.962,825.19,218.16,1043.3500000000001
